,placename,hotel_name,hotel_bookingdotcom_page,user_rating,hotel_lat,hotel_lon,hotel_description,place_id,POI_lon,POI_lat,mean_max_temp_over_next_7_days,mean_cloud_cover_over_next_7_days,mean_POP_over_next_7_days,bad_weather_score
144,Annecy,Hôtel Catalpa,https://www.booking.com/hotel/fr/au-faisan-dora-c.fr.html,8.4,45.90551449345384,6.144128143787384,"Situé juste à côté des rives du lac d'Annecy, l’Hôtel Catalpa se trouve à 1,5 km du centre-ville. Les chambres de l'Hôtel Catalpa comprennent une télévision par satellite à écran LCD. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
145,Annecy,Hotel Les Terrasses,https://www.booking.com/hotel/fr/les-terrasses-annecy.fr.html,8.9,45.90393736458728,6.119993627071381,"L’Hotel Les Terrasses vous accueille dans le centre d'Annecy, à seulement 5 minutes à pied de la gare SNCF d'Annecy. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
146,Grenoble,RockyPop Grenoble Hotel,https://www.booking.com/hotel/fr/rockypop-grenoble.fr.html,8.5,45.186911,5.731293,L’établissement RockyPop Grenoble Hotel bénéficie d’un emplacement stratégique à Grenoble. ,grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
147,Grenoble,OKKO Hotels Grenoble Centre,https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.fr.html,8.5,45.18495018003908,5.72598980937039,"Situé à Grenoble, à proximité immédiate du jardin Hoche, le OKKO Hotels Grenoble possède un sauna et une salle de sport. ",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
148,Grenoble,"Le Grand Hôtel Grenoble, BW Premier Collection by Best Western",https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html,8.6,45.19081503510005,5.728548020124435,"Au cœur du centre-ville historique de la capitale des Alpes, le Grand Hôtel de Grenoble, BW Premier Collection by Best Western **** vous attend pour une expérience inoubliable. ",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
149,Grenoble,Maison Barbillon Grenoble - Centre Gare,https://www.booking.com/hotel/fr/maison-barbillon-grenoble.fr.html,8.5,45.19079329686088,5.716696679592133,"La Maison Barbillon Grenoble - Centre Gare vous accueille à Grenoble, à seulement 100 mètres de la gare. ",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
150,Grenoble,Hôtel de l'Europe Grenoble hyper-centre,https://www.booking.com/hotel/fr/de-l-europe-grenoble.fr.html,8.1,45.19035711261138,5.727330967783928,"Situé au cœur de Grenoble, l'Hôtel de l'Europe Grenoble hyper-centre est le plus ancien hôtel de la ville, installé dans un bâtiment datant du XVIIe siècle. ",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
151,Grenoble,Hôtel d’Angleterre Grenoble Hyper-Centre,https://www.booking.com/hotel/fr/tiangleterre.fr.html,8.0,45.18920402005693,5.725372284650803,"L’Hôtel d’Angleterre Grenoble Hyper-Centre est situé au cœur de Grenoble, face aux jardins de la Place Victor Hugo. Il se trouve à seulement 1 minute à pied de l’arrêt de tramway Victor Hugo. ",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
152,Grenoble,Hotel Lux,https://www.booking.com/hotel/fr/hotel-lux.fr.html,8.0,45.189522,5.716226000000006,"Proposant des chambres avec une connexion Wi-Fi gratuite, l’Hotel Lux est doté d’un emplacement central à Grenoble, à seulement 50 mètres des bars et restaurants ainsi qu’à 3 minutes à pied de la...",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
153,Grenoble,Park Hotel Grenoble - MGallery Collection,https://www.booking.com/hotel/fr/park-grenoble.fr.html,8.8,45.18410130511121,5.732948184013367,"Le Park Hôtel Grenoble - MGallery vous accueille dans le centre de Grenoble, au bord du parc Paul Mistral et à 2 minutes à pied d'un arrêt de tramway. ",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
154,Grenoble,Hôtel Terminus,https://www.booking.com/hotel/fr/hotelterminus.fr.html,8.7,45.1910782561633,5.715598315000534,"Situé à Grenoble, l'Hôtel Terminus se trouve en face des gares routière et SNCF. Il propose des chambres climatisées et insonorisées avec télévision par satellite et connexion Wi-Fi gratuite. ",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
155,Grenoble,1924 Hôtel,https://www.booking.com/hotel/fr/royal-grenoble.fr.html,8.9,45.18928483181276,5.7186198234558105,"Situé au cœur de Grenoble, à seulement 450 mètres de la gare SNCF, le 1924 Hôtel propose une connexion Wi-Fi gratuite. L'arrêt de tramway Alsace-Lorraine est à moins d'une minute à pied. ",grb,5.7357819,45.1875602,19.5375,38.375,19.5375,30.929166666666664
156,Lyon,Pullman Lyon,https://www.booking.com/hotel/fr/pullman-lyon.fr.html,9.1,45.760402581312896,4.85792056375427,"L’établissement Pullman Lyon vous accueille à Lyon, à 200 mètres de ce lieu d’intérêt : Gare de Lyon-Part-Dieu. ",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
157,Lyon,InterContinental Lyon - Hotel Dieu by IHG,https://www.booking.com/hotel/fr/intercontinental-hotels-lyon-dieu.fr.html,9.1,45.758649,4.836915,"L’établissement InterContinental Lyon - Hotel Dieu by IHG vous accueille à Lyon, à 1,2 km de ce lieu d’intérêt : Musée Miniature et Cinéma. ",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
158,Lyon,Hôtel Maison Lacassagne Lyon,https://www.booking.com/hotel/fr/lacassagne.fr.html,9.0,45.74439127455862,4.892542362213135,"L’établissement Hôtel Maison Lacassagne Lyon se trouve à Lyon, à 6 km de ce lieu d’intérêt : Gare de Lyon-Part-Dieu. ",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
159,Lyon,Villa Maïa,https://www.booking.com/hotel/fr/villa-maia-lyon.fr.html,9.1,45.759217144079,4.82313535390313,"Située sur la colline de Fourvière à Lyon, la Villa Maïa propose une piscine intérieure chauffée, un bain à remous, un hammam et une salle de sport. Elle offre une vue panoramique sur la ville. ",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
160,Lyon,Villa Florentine,https://www.booking.com/hotel/fr/villaflorentine.fr.html,9.4,45.76314438789889,4.825807996094227,La Villa Florentine vous accueille au cœur du Vieux Lyon et offre une vue panoramique sur la ville. ,lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
161,Lyon,"Cour des Loges Lyon, A Radisson Collection Hotel",https://www.booking.com/hotel/fr/courdesloges.fr.html,9.2,45.7632849132656,4.827415645122528,"Situé dans le Vieux Lyon, à 4 minutes à pied de la cathédrale Saint-Jean-Baptiste, le Cour des Loges Lyon, A Radisson Collection Hotel propose un hébergement avec une connexion Wi-Fi gratuite dans...",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
162,Lyon,Bikube Lyon,https://www.booking.com/hotel/fr/bikube-lyon-lyon.fr.html,8.6,45.74885,4.863691,"L’établissement Bikube Lyon se situe à Lyon, à 1,8 km de ce lieu d’intérêt : Gare de Lyon-Part-Dieu. Il possède une salle de sport, un jardin, une terrasse et un parking privé. ",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
163,Lyon,TRIBE Lyon Croix Rousse,https://www.booking.com/hotel/fr/tribe-lyon-croix-rousse.fr.html,8.7,45.78235,4.83378,"L’établissement TRIBE Lyon Croix Rousse se trouve à Lyon, à 1,9 km de ce lieu d’intérêt : Musée des Beaux-Arts de Lyon. Il propose une salle de sport, un salon commun, une terrasse et un parking...",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
164,Lyon,The Ruck Hotel,https://www.booking.com/hotel/fr/the-ruck.fr.html,8.4,45.725243,4.830177,"L’établissement The Ruck Hotel se situe à Lyon, à 1,8 km de ce lieu d’intérêt : Musée des Confluences. Il possède une terrasse, un restaurant, un bar et un parking privé. ",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
165,Lyon,Keystone Hôtel & Spa,https://www.booking.com/hotel/fr/keystone-boutique-lyon.fr.html,8.3,45.742544,4.82128,"Possédant une salle de sport, une terrasse et un restaurant, l’établissement Keystone Hôtel & Spa se situe dans le centre de Lyon, à 900 mètres de ce lieu d’intérêt : Gare de Lyon-Perrache. ",lyn,4.8320114,45.7578137,17.87125,43.0,17.87125,33.76680555555556
166,Gorges du Verdon,Le Relais Notre Dame,https://www.booking.com/hotel/fr/relais-notre-dame.fr.html,9.0,43.6990888705541,6.0372394323349,"Situé à l'entrée du village de Quinson, à côté du musée de la préhistoire, l'établissement Le Relais Notre Dame vous accueille à 300 mètres du Verdon et à 20 minutes de route du lac de Sainte-Croix. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
167,Gorges du Verdon,Hotel Les Cavalets,https://www.booking.com/hotel/fr/les-cavalets.fr.html,8.2,43.73278619599797,6.161522269248962,"Doté d'une piscine extérieure et de vues panoramiques sur le lac de Sainte-Croix, l'établissement Les Cavalets est situé à Bauduen. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
168,Gorges du Verdon,Hotel du Levant,https://www.booking.com/hotel/fr/du-levant-castellane.fr.html,8.1,43.846625749126176,6.513554155826569,"Situé à Castellane, dans le parc naturel régional du Verdon, l'Hotel du Levant dispose d'un restaurant, d'une terrasse et d'une connexion Wi-Fi gratuite dans les parties communes. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
169,Gorges du Verdon,Hôtel La Bonne Auberge,https://www.booking.com/hotel/fr/ha-tel-la-bonne-etape.fr.html,8.4,43.84343777207759,6.221673488616943,"Situé dans le parc régional du Verdon, cet hôtel dispose d'une piscine et d'une terrasse ombragée dans le jardin. Des plats régionaux sont servis dans le restaurant de l'hôtel. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
170,Gorges du Verdon,Hôtel & Résidence Lou Paradou Gréoux Les Bains,https://www.booking.com/hotel/fr/hotellouparadou.fr.html,8.8,43.760622,5.888973999999962,"L'hôtel Hôtel & Résidence Lou Paradou Gréoux Les Bains vous accueille à Gréoux-les-Bains, au bord du Verdon, au milieu des champs de lavande du cœur de la Provence. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
171,Gorges du Verdon,Hôtel Spa Restaurant Villa Castellane,https://www.booking.com/hotel/fr/villa-castellane-greoux-les-bains.fr.html,8.9,43.758087,5.890188,"L’établissement Hôtel Spa Restaurant Villa Castellane se trouve à Gréoux-les-Bains, à 18 km de ce lieu d’intérêt : Agence ITER de Cadarache. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
172,Gorges du Verdon,Le 10 18 hôtel restaurant,https://www.booking.com/hotel/fr/auberge-du-castellas-sainte-croix-du-verdon.fr.html,8.3,43.756056,6.140723,"L’établissement Le 10 18 hôtel restaurant se trouve à Sainte-Croix-de-Verdon, à 48 km de ce lieu d’intérêt : Agence ITER de Cadarache. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
173,Gorges du Verdon,Hotel Le Provence - Restaurant Le Styx,https://www.booking.com/hotel/fr/le-provence-la-palud1.fr.html,8.7,43.77898012250287,6.341233491930325,"Situé à La Palud, Hotel Le Provence - Restaurant Le Styx propose un jardin, un bar et un restaurant servant des grillades au barbecue. La connexion Wi-Fi est gratuite. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
174,Gorges du Verdon,Hotel Grand Canyon du Verdon,https://www.booking.com/hotel/fr/grand-canyon-du-verdon.fr.html,8.0,43.75062074681262,6.321302587890614,"L'Hotel Grand Canyon du Verdon se situe à 15 km du centre-ville d'Aiguines, au cœur des Gorges du Verdon, l'un des plus beaux canyons d'Europe. ",gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
175,Gorges du Verdon,Ma Petite Auberge,https://www.booking.com/hotel/fr/ma-petite-auberge.fr.html,8.4,43.84593903303046,6.512846052646637,Ma Petite Auberge – Your Authentic Stay in the Heart of the Verdon Gorges. ,gdv,6.3285616,43.7496562,15.39,45.625,15.39,36.571666666666665
176,Bormes les Mimosas,"Les Jardins de Bormes, hôtel adult only avec sauna & jacuzzi",https://www.booking.com/hotel/fr/new-life.fr.html,9.0,43.14893353509435,6.303266286849976,"Situé à 4 km de Bormes-les-Mimosas et à 3 km des plages de L'Estagnol, cet hôtel design dispose d'une terrasse, d'une piscine extérieure et d'un bain à remous. ",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
177,Bormes les Mimosas,Le Mirage,https://www.booking.com/hotel/fr/le-domaine-du-mirage.fr.html,9.2,43.144568554122,6.351684182882309,"L'hôtel Le Mirage est niché au cœur d'un lieu reposant, un équilibre parfait entre mer et nature, pour vous offrir une expérience inoubliable tout au long de votre séjour. ",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
178,Bormes les Mimosas,Eden Rose Grand Hotel BW Premier Collection,https://www.booking.com/hotel/fr/eden-rose-grand-bw-premier-collection.fr.html,8.9,43.152872,6.342654,"L’établissement Eden Rose Grand Hotel BW Premier Collection se situe à Bormes-les-Mimosas, à 29 km de ce lieu d’intérêt : Chateau de Grimaud. ",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
179,Bormes les Mimosas,Hotel La Voile,https://www.booking.com/hotel/fr/hotel-la-voile-fr.fr.html,8.5,43.12549,6.357300000000009,"Hotel La Voile is ideally situated just 400 metres from the beaches and Bormes harbour in a quiet, peaceful environment near the village of La Favière. ",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
180,Bormes les Mimosas,Hotel Restaurant Bellevue,https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html,7.5,43.15187759303926,6.343135982751846,"L’établissement Hotel Restaurant Bellevue vous accueille à Bormes-les-Mimosas, à 29 km de ce lieu d’intérêt : Chateau de Grimaud. Il offre une vue sur la ville et possède un restaurant et un bar. ",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
181,Bormes les Mimosas,Les Terrasses de Lô,https://www.booking.com/hotel/fr/les-terrasses-de-lo.fr.html,9.0,43.144264665268814,6.353165855155942,"Situé à Bormes-les-Mimosas (Provence-Alpes-Côte d'Azur), l’établissement Les Terrasses de Lô propose un parking privé gratuit. ",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
182,Bormes les Mimosas,Le petit atelier,https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.fr.html,9.2,43.142501,6.3491788,"Situé à Bormes-les-Mimosas (Provence-Alpes-Côte d'Azur), l’établissement Le petit atelier comprend une connexion Wi-Fi gratuite, un parking privé gratuit et un bain à remous. ",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
183,Bormes les Mimosas,Romantic getaway in Bormes,https://www.booking.com/hotel/fr/romantic-getaway-in-bormes.fr.html,9.6,43.150652,6.3411229,"L’hébergement Romantic getaway in Bormes se trouve à Bormes-les-Mimosas, à respectivement 30 km, 30 km et 39 km de ces lieux d’intérêt : Chateau de Grimaud, Le Pont des Fées et Gare de Toulon. ",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
184,Bormes les Mimosas,Bel appartement - 2 chambres- bord de plage- vue mer-climatisé,https://www.booking.com/hotel/fr/bel-appartement-2-chambres-bord-de-plage-vue-mer-climatise.fr.html,9.2,43.12241551445,6.359347321328,"L’hébergement Bel appartement - 2 chambres- bord de plage- vue mer-climatisé se situe à Bormes-les-Mimosas, à respectivement quelques pas et 34 km de ces lieux d’intérêt : Plage de la Favière et...",blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
185,Bormes les Mimosas,Maison à 700m de la mer,https://www.booking.com/hotel/fr/appartement-duplex-a-700m-de-la-mer.fr.html,9.2,43.124079792347,6.351798812714,L’hébergement Maison à 700m de la mer propose un jardin et une terrasse. ,blm,6.3419285,43.1506968,18.95125,16.75,18.95125,24.17680555555556
186,Cassis,HPC Suites - Cassis Centre - Parking Gratuit & Piscine Chauffée,https://www.booking.com/hotel/fr/hpc-suites.fr.html,9.1,43.216440236856805,5.541745724536895,"Doté d’une piscine extérieure commune avec terrasse et vue sur la mer, le HPC Suites - Cassis Centre - Parking Gratuit & Piscine Chauffée est situé dans un parc de 4 000 mètres carrés dans le centre...",css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
187,Cassis,Best Western Hotel & SPA Coeur De Cassis,https://www.booking.com/hotel/fr/du-grand-jardin.fr.html,8.7,43.21457326278473,5.540146976709366,"Le Best Western Hotel & SPA Coeur De Cassis vous accueille dans le centre-ville de Cassis, à 200 mètres du port et 300 mètres de la plage. ",css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
188,Cassis,Les Jardins de Cassis - Parking Gratuit & Piscine Chauffée,https://www.booking.com/hotel/fr/les-jardins-de-cassis.fr.html,8.0,43.221840494518375,5.543384896958969,"Situé dans un jardin de style méditerranéen doté d’une piscine extérieure chauffée et pourvu d’un espace détente avec un jacuzzi et un sauna, l’hôtel Les Jardins de Cassis se trouve à 10 minutes à...",css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
189,Cassis,Hôtel Les Roches Blanches Cassis,https://www.booking.com/hotel/fr/des-roches-blanches.fr.html,8.8,43.211337,5.529502,"Doté d'une connexion Wi-Fi gratuite, l'Hôtel Les Roches Blanches Cassis est situé à 1 km du centre de Cassis et à 6 km du cap Canaille. ",css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
190,Cassis,Hôtel Liautaud Cassis,https://www.booking.com/hotel/fr/liautaud.fr.html,8.7,43.21403,5.53859,L’Hôtel Liautaud Cassis propose des chambres climatisées dans le centre de Cassis. Une connexion Wi-Fi est disponible gratuitement. L'établissement est à 15 minutes de route du cap Canaille. ,css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
191,Cassis,Les Volets Rouges - Hôtel Cassis - Situé dans le Parc National des Calanques,https://www.booking.com/hotel/fr/du-joli-bois-cassis.fr.html,8.1,43.23482929900096,5.511910519238427,Les Volets Rouges - Hôtel Cassis - Situé dans le Parc National des Calanques is a small independent hotel and an eco-friendly hotel located on the heights of Cassis (SEE MAP). ,css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
192,Cassis,Hotel de La Plage - Mahogany,https://www.booking.com/hotel/fr/de-la-plage-cassis.fr.html,8.8,43.21334946052709,5.531262829899788,"Offrant une vue sur la plus haute falaise d’Europe et sur la mer Méditerranée, l’Hotel de La Plage - Mahogany vous accueille à Cassis, à 30 mètres du front de mer. ",css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
193,Cassis,Best Western Plus Hôtel la Rade,https://www.booking.com/hotel/fr/la-rade-cassis.fr.html,8.6,43.21522996680949,5.533696934580803,Le Best Western Plus Hôtel la Rade est situé à 14 mètres du port de pêche de Cassis et de la plage du Bestouan. ,css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
194,Cassis,Royal Cottage Pamela Hotel Cassis,https://www.booking.com/hotel/fr/royal-cottage.fr.html,8.5,43.21622493056339,5.542900264263153,"Located 5 minutes from the beach and Cassis port, Royal Cottage Pamela Hotel Cassis is surrounded by a tropical garden with an outdoor pool. Its rooms feature a furnished terrace. ",css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
195,Cassis,"The Originals Boutique, Hôtel Cassitel, Cassis",https://www.booking.com/hotel/fr/interhotel-cassitel.fr.html,7.9,43.21370621383696,5.538958087563515,"L’The Originals Boutique, Hôtel Cassitel, Cassis vous accueille en face du port de pêche de Cassis, à seulement 2 minutes à pied de la plage et à 40 minutes de route du circuit automobile Paul Ricard....",css,5.5396318,43.2140359,19.26125,17.25,19.26125,24.102361111111108
196,Marseille,Grand Juste,https://www.booking.com/hotel/fr/grand-juste.fr.html,9.3,43.2920868,5.389204,"Situé à Marseille, l’établissement Grand Juste comprend un jardin, un salon commun, une terrasse et une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. ",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
197,Marseille,Hôtel 96,https://www.booking.com/hotel/fr/ha-tel-96.fr.html,9.1,43.239497,5.406246499999952,"Aménagé dans une maison du XIXe siècle, l'Hôtel 96 est situé en périphérie de Marseille, à 5 minutes en voiture de la plage. ",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
198,Marseille,RockyPop Marseille Hôtel,https://www.booking.com/hotel/fr/citadines-aparthotel-marseilleprado.fr.html,9.2,43.28282806447971,5.387259051203728,"L’établissement RockyPop Marseille Hôtel se trouve à Marseille, à 500 mètres de ce lieu d’intérêt : Métro Castellane. Il propose une terrasse, un restaurant, un bar et un parking privé. ",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
199,Marseille,easyHotel Marseille Euromed,https://www.booking.com/hotel/fr/easyhotel-marseille.fr.html,8.4,43.3101149,5.3703396,"L’établissement easyHotel Marseille Euromed bénéficie d’une situation géographique idéale dans le quartier Euromed - La Joliette de Marseille, à respectivement 700 mètres, 800 mètres et 1,5 km de ces...",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
200,Marseille,Crowne Plaza - Marseille Le Dôme,https://www.booking.com/hotel/fr/crowne-plaza-marseille-le-dome.fr.html,8.3,43.31327,5.40482,"L’établissement Crowne Plaza - Marseille Le Dôme vous accueille à Marseille, à 2,8 km de ce lieu d’intérêt : Métro La Timone. ",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
201,Marseille,Hotel Le M,https://www.booking.com/hotel/fr/le-m-marseille1.fr.html,8.5,43.288782,5.378967,"L’établissement Hotel Le M bénéficie d’un emplacement idéal dans le quartier Castellane et Préfecture de Marseille, à respectivement 2,5 km, 600 mètres et 500 mètres de ces lieux d’intérêt : Plage des...",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
202,Marseille,MEININGER Marseille Centre la Joliette,https://www.booking.com/hotel/fr/meininger-marseille-centre-la-joliette.fr.html,8.5,43.30574814984538,5.371058398811321,"L’établissement MEININGER Marseille Centre la Joliette se trouve à Marseille, à 400 mètres de ce lieu d’intérêt : Métro Joliette. ",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
203,Marseille,Le Drip's,https://www.booking.com/hotel/fr/le-drip-39-s.fr.html,8.1,43.247273,5.390431,"L’établissement Le Drip's se trouve à Marseille, à 1,7 km de ce lieu d’intérêt : Plage de la Vieille Chapelle. ",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
204,Marseille,Mercure Marseille Canebière Vieux-Port,https://www.booking.com/hotel/fr/mercure-marseille-canebiere-vieux-port.fr.html,8.2,43.296986,5.379321,"Proposant un salon commun, un restaurant et un bar, l’établissement Mercure Marseille Canebière Vieux-Port se trouve dans le centre de Marseille, à 2,2 km de ce lieu d’intérêt : Plage des Catalans. ",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
205,Marseille,NH Collection Marseille,https://www.booking.com/hotel/fr/nh-collection-marseille.fr.html,8.8,43.3024211,5.36863370000003,"Doté d'un bar à cocktails, d'un jardin et d'une salle de sport au 6ème étage, le NH Collection Marseille vous accueille à La Joliette, le nouveau quartier des affaires et de loisirs de Marseille,...",msl,5.3699525,43.2961743,20.13375,15.375,20.13375,22.79875
206,Aix en Provence,Château de la Gaude,https://www.booking.com/hotel/fr/chateau-de-la-gaude.fr.html,9.1,43.56879,5.47851,"L’établissement Château de la Gaude se situe à Aix-en-Provence, à 38 km de ce lieu d’intérêt : Gare de Marseille-Saint-Charles. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
207,Aix en Provence,Villa Saint-Ange,https://www.booking.com/hotel/fr/villa-saint-ange.fr.html,9.3,43.523068,5.457699,"Situé à 800 mètres du cours Mirabeau à Aix-en-Provence, l'hôtel Villa Saint-Ange dispose d'une piscine extérieure chauffée, d'un jardin provençal et d'un bar-restaurant français avec terrasse. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
208,Aix en Provence,Hôtel Particulier Le 28 - Spa & Art Luxury Design by Alain Ducasse,https://www.booking.com/hotel/fr/particulier-28-a-aix-aix-en-provence1.fr.html,9.0,43.5247755,5.45022449999999,"Situé à Aix-en-Provence, l’Hôtel Particulier le 28 propose un jardin privé avec 2 terrasses et un restaurant. Un parking privé est également disponible sur place. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
209,Aix en Provence,Les Lodges Sainte-Victoire Hotel & Spa,https://www.booking.com/hotel/fr/les-lodges-sainte-victoire.fr.html,9.1,43.52116980487331,5.496597290039063,"Installé dans un parc de 5 hectares comprenant des vignobles et des oliviers, l'hôtel décoré avec élégance Les Lodges Sainte-Victoire Hotel & Spa est aménagé dans un bâtiment datant du XVIIIe siècle. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
210,Aix en Provence,Le Pigonnet - Esprit de France,https://www.booking.com/hotel/fr/le-pigonnet.fr.html,9.0,43.51886697166336,5.44161468744278,"L’établissement Le Pigonnet - Esprit de France vous accueille à Aix-en-Provence, à 29 km de ce lieu d’intérêt : Gare de Marseille-Saint-Charles. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
211,Aix en Provence,Villa Gallici Hôtel & Spa,https://www.booking.com/hotel/fr/villagallici.fr.html,9.4,43.536101030690894,5.448788137561678,"L’établissement Villa Gallici Hôtel & Spa se situe à Aix-en-Provence, à 31 km de ce lieu d’intérêt : Gare de Marseille-Saint-Charles. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
212,Aix en Provence,La Maison d'Aix 1785 - Hôtel Particulier & Spa,https://www.booking.com/hotel/fr/la-maison-d-aix.fr.html,9.5,43.52468223421984,5.450389534235001,"La Maison d’Aix is located in the Mazarin quarter of Aix-en-Provence, a 3-minute walk from the Cours Mirabeau. It offers a small indoor pool, relaxation area and hammam. Free WiFi is provided. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
213,Aix en Provence,The Originals Résidence Aix Schuman,https://www.booking.com/hotel/fr/the-originals-residence-aix-schuman.fr.html,8.3,43.5205148,5.4471929,"L’établissement The Originals Résidence Aix Schuman vous accueille à Aix-en-Provence, à 30 km de ce lieu d’intérêt : Gare de Marseille-Saint-Charles. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
214,Aix en Provence,Le Néliö,https://www.booking.com/hotel/fr/le-nelio.fr.html,8.3,43.49196900747259,5.371623,"Doté d'un jardin, d'un bar et d'un restaurant, l'établissement Le Néliö est situé à Aix-en-Provence. ",xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
215,Aix en Provence,Hotel Cardinal,https://www.booking.com/hotel/fr/cardinal.fr.html,8.6,43.5255987,5.45172079999998,L’établissement Hotel Cardinal bénéficie d’une situation géographique idéale à Aix-en-Provence. ,xep,5.4474738,43.5298424,20.47125,13.5,20.47125,21.91125
216,Avignon,Maison de Fogasses,https://www.booking.com/hotel/fr/maison-de-fogasses-avignon.fr.html,9.2,43.9474236,4.8079036,L’établissement Maison de Fogasses bénéficie d’une situation géographique idéale dans le centre de Avignon. Il comprend un jardin et une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. ,avg,4.8059012,43.9492493,21.8525,21.75,21.8525,23.58694444444445
